0,1,2,3,4,5,6,7,8,9
0.3411328026395375,0.7558565633673557,0.7085652646487703,0.2342618744024344,0.5317639827698796,0.18874279616191286,0.37227420638589515,0.5047529113095416,0.3973699458430317,0.45046933555145097
0.17784625699104437,0.5182248569315411,0.6861214455356139,0.6331364882363495,0.45474313319129744,0.1400603381744248,0.5992511813074869,0.41797888101788555,0.3815666475359728,0.4743154011589493
0.8027052227049676,0.3057709736409423,0.4271955896431967,0.4000078681180348,0.27287929650355314,0.13984233616965203,0.4963392576401794,0.5588920568645104,0.3208987211373452,0.6328995904497806
0.05052245025823848,0.3371068930525598,0.3622083598825607,0.4595465307911573,0.4826033242131626,0.1724336191161346,0.42802327151028025,0.477912702828427,0.4330275889833986,0.4723019081913248
0.5755829381930136,0.21017523371002897,0.6129115191187393,0.47900134930243154,0.549770536925982,0.19137411597953896,0.3740851434792051,0.39753661462523016,0.4721245066817603,0.3780741931261492
0.5882873604269521,0.7971117459518587,0.21068385653127586,0.6769418665438733,0.5347082378376835,0.13011689414079333,0.2433134515668667,0.34840057530426427,0.4553677123797231,0.4637348180984593
0.5872371474715595,0.5533286159174979,0.2711892370860918,0.35940899874542726,0.5698256375544979,0.19779675025509852,0.6959941540623162,0.46575732627731165,0.49685628107351776,0.4010811061261699
